index,origin_id,origin_date,split,item_id,inflation_pressure_score,inflation_pressure_evidence,inflation_pressure_zero_reason,inflation_pressure_note,demand_pressure_score,demand_pressure_evidence,demand_pressure_zero_reason,demand_pressure_note,forward_policy_bias_score,forward_policy_bias_evidence,forward_policy_bias_zero_reason,forward_policy_bias_note
75,decision_close_2022_3,2022-03-17,train,T-fa9c6171af08,1,"Enflasyonda yakın dönemde gözlenen yükselişte; sıcak çatışma ortamının yol açtığı enerji maliyeti artışları, ekonomik temellerden uzak fiyatlama oluşumlarının geçici etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışlar ile tedarik süreçlerindeki aksaklıklar gibi arz yönlü unsurlar ve talep gelişmeleri etkili olmaktadır.",,,1,"Kapasite kullanım seviyeleri ve diğer öncü göstergeler yurt içinde iktisadi faaliyetin, bölgesel farklılıklar ortaya çıksa bile dış talebin de olumlu etkisiyle güçlü seyrettiğine işaret etmektedir.",,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Alınmış olan kararların birikimli etkileri yakından takip edilmekte ve bu dönemde fiyat istikrarının sürdürülebilir bir şekilde kurumsallaşması amacıyla TCMB’nin tüm politika araçlarında kalıcı ve güçlendirilmiş liralaşmayı teşvik eden geniş kapsamlı bir politika çerçevesi gözden geçirme süreci devam etmektedir.",maintain_only,
76,decision_close_2022_4,2022-04-14,train,T-2dfec09e47d1,1,"Enflasyonda yakın dönemde gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışları, ekonomik temellerden uzak fiyatlama oluşumlarının geçici etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmiştir.",,,1,"Kapasite kullanım seviyeleri ve diğer öncü göstergeler yurt içinde iktisadi faaliyetin, bölgesel farklılıklar ortaya çıksa bile dış talebin giderek artan olumlu etkisiyle güçlü seyrettiğine işaret etmektedir.",,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Alınmış olan kararların birikimli etkileri yakından takip edilmekte ve bu dönemde fiyat istikrarının sürdürülebilir bir şekilde kurumsallaşması amacıyla TCMB’nin tüm politika araçlarında kalıcı ve güçlendirilmiş liralaşmayı teşvik eden geniş kapsamlı bir politika çerçevesi gözden geçirme süreci devam etmektedir.",unclear_direction,
77,decision_close_2022_5,2022-05-26,train,T-a0282da647f6,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışları, ekonomik temellerden uzak fiyatlama oluşumlarının geçici etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,1,"Kapasite kullanım seviyeleri ve diğer öncü göstergeler yurt içinde iktisadi faaliyetin, bölgesel farklılıklar ortaya çıksa bile dış talebin giderek artan olumlu etkisiyle güçlü seyrettiğine işaret etmektedir.",,,0,"Kurul, sürdürülebilir fiyat istikrarı ve finansal istikrarın tesisi için atılan ve güçlendirilerek sürdürülmekte olan adımlar ile birlikte, küresel barış ortamının yeniden tesis edilmesi ve enflasyonda baz etkilerinin de ortadan kalkmasıyla dezenflasyonist sürecin başlayacağını öngörmektedir. Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir.",maintain_only,
78,decision_close_2022_6,2022-06-23,train,T-e08e599163b2,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışları, ekonomik temellerden uzak fiyatlama oluşumlarının geçici etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,1,Kapasite kullanım seviyeleri ve diğer öncü göstergeler yılın başındaki güçlü büyümenin dış talebin de olumlu etkisiyle ikinci çeyrekte sürdüğüne işaret etmektedir,,,0,"TCMB, fiyat istikrarı temel amacı doğrultusunda enflasyonda kalıcı düşüşe işaret eden güçlü göstergeler oluşana ve orta vadeli yüzde 5 hedefine ulaşıncaya kadar elindeki tüm araçları liralaşma stratejisi çerçevesinde kararlılıkla kullanmaya devam edecektir.",maintain_only,
79,decision_close_2022_7,2022-07-21,train,T-9ea1ae641739,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışları, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir",,,1,Yılın başındaki güçlü büyüme dış talebin de olumlu etkisiyle ikinci çeyrekte de sürmüştür. İstihdam kazanımları benzer ekonomilere göre daha olumlu seyretmektedir,,,0,"Kurul, sürdürülebilir fiyat istikrarı ve finansal istikrarın güçlendirilmesi için atılan ve kararlılıkla uygulanan adımlar ile birlikte, küresel barış ortamının yeniden tesis edilmesiyle dezenflasyonist sürecin başlayacağını öngörmektedir. Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir.",maintain_only,
80,decision_close_2022_8,2022-08-18,validation,T-691bfd51ab2d,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışlarının gecikmeli ve dolaylı etkileri, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,0,"Bununla birlikte, üçüncü çeyreğe ilişkin öncü göstergeler iktisadi faaliyette bir miktar ivme kaybına işaret etmektedir.",mixed_balanced,,0,"Bu çerçevede Kurul, politika faizinin 100 baz puan düşürülmesine karar vermiş, mevcut görünüm altında güncellenen politika faiz düzeyinin yeterli olduğunu değerlendirmiştir.",maintain_only,
81,decision_close_2022_9,2022-09-22,validation,T-9e6e7e875846,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışlarının gecikmeli ve dolaylı etkileri, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,-1,Temmuz başından bu yana öncü göstergeler zayıflayan dış talebin etkisiyle büyümede bir yavaşlamaya işaret etmektedir.,,,0,"Bu çerçevede Kurul, politika faizinin 100 baz puan düşürülmesine karar vermiş, mevcut görünüm altında güncellenen politika faiz düzeyinin yeterli olduğunu değerlendirmiştir.",maintain_only,
82,decision_close_2022_10,2022-10-20,validation,T-708966bf0d09,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışlarının gecikmeli ve dolaylı etkileri, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,-1,Yılın ikinci yarısına dair öncü göstergeler ise zayıflayan dış talebin etkisiyle büyümedeki yavaşlamanın sürdüğüne işaret etmektedir.,,,-1,"Kurul, takip eden toplantıda da benzer bir adım atıldıktan sonra faiz indirim döngüsünün sona erdirilmesini gündeme almıştır.",,
83,decision_close_2022_11,2022-11-24,validation,T-72b56b912283,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışlarının gecikmeli ve dolaylı etkileri, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmaya devam etmektedir.",,,-1,"Yılın ikinci yarısına dair öncü göstergeler ise zayıflayan dış talebin etkisiyle büyümedeki yavaşlamanın sürdüğüne işaret etmektedir. Bununla birlikte, imalat sanayi üzerindeki dış talep kaynaklı baskıların iç talep ve arz kapasitesi üzerinde şimdilik sınırlı olan etkileri daha belirgin hale gelmektedir.",,,0,"Kurul, mevcut politika faizinin küresel talebe ilişkin artan riskleri dikkate alarak yeterli düzeyde olduğunu değerlendirmiş, ağustos ayında başlatılan faiz indirim döngüsünün sonlandırılmasına karar vermiştir.",maintain_only,
84,decision_close_2022_12,2022-12-22,validation,T-e3cdc871df30,1,"Enflasyonda gözlenen yükselişte; jeopolitik gelişmelerin yol açtığı enerji maliyeti artışlarının gecikmeli ve dolaylı etkileri, ekonomik temellerden uzak fiyatlama oluşumlarının etkileri, küresel enerji, gıda ve tarımsal emtia fiyatlarındaki artışların oluşturduğu güçlü negatif arz şokları etkili olmuştur",,,0,"Yılın son çeyreğine dair öncü göstergeler ise zayıflayan dış talebin etkisiyle büyümedeki yavaşlama eğiliminin sürdüğüne işaret etmektedir. Bununla birlikte, imalat sanayi üzerindeki dış talep kaynaklı baskıların iç talep ve arz kapasitesi üzerindeki etkilerinin şimdilik sınırlı düzeyde kaldığı görülmektedir. İstihdam kazanımları benzer ekonomilere göre daha olumlu seyretmektedir.",mixed_balanced,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Kurul, mevcut politika faizinin küresel talebe ilişkin artan riskleri dikkate alarak yeterli düzeyde olduğunu değerlendirmiştir.",mixed_balanced,
85,decision_close_2023_1,2023-01-19,validation,T-a46cbbca7925,-1,Sürdürülebilir fiyat istikrarı ve finansal istikrarın güçlendirilmesi için uygulanan bütüncül politikaların desteğiyle enflasyonun seviyesinde ve eğiliminde iyileşmeler görülmeye başlanmıştır.,,,0,Yılın son çeyreğine dair göstergeler ise zayıflayan dış talebin etkisiyle büyümedeki yavaşlama eğiliminin iç talepteki görece güçlü seyir ile telafi edildiğine işaret etmektedir.,mixed_balanced,,0,"Küresel büyümeye yönelik belirsizliklerin ve jeopolitik risklerin daha da arttığı bir dönemde sanayi üretiminde yakalanan ivmenin ve istihdamdaki artış trendinin sürdürülmesi ile arz ve yatırım kapasitesindeki yapısal kazanımların sürekliliği açısından finansal koşulların destekleyici olması kritik önem arz etmektedir. Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir.",maintain_only,
86,decision_close_2023_2,2023-02-23,validation,T-c07e5f7eda41,0,Uygulanan bütüncül politikaların desteğiyle enflasyonun seviyesinde ve eğiliminde iyileşmeler görülmeye başlanmakla birlikte depremin yol açtığı arz-talep dengesizliklerinin enflasyon üzerindeki etkileri yakından izlenmektedir.,mixed_balanced,,0,Asrın felaketi öncesindeki öncü göstergeler 2023 yılının ilk çeyreğinde iç talebin dış talebe kıyasla daha canlı olduğuna ve büyüme eğiliminde artışa işaret etmekteydi.,mixed_balanced,,0,"Bu çerçevede Kurul, politika faizinin 50 baz puan düşürülmesine karar vermiştir. Kurul, bu ölçülü indirim sonrası para politikası duruşunun fiyat istikrarı ve finansal istikrarı koruyarak deprem sonrası gerekli toparlanmayı desteklemek için yeterli olduğu görüşündedir.",maintain_only,
87,decision_close_2023_3,2023-03-23,validation,T-b29c099f0818,0,"Uygulanan bütüncül politikaların desteğiyle enflasyonun seviyesinde ve eğiliminde iyileşmeler görülmeye başlanmakla birlikte, depremin yol açtığı arz-talep dengesizliklerinin enflasyon üzerindeki etkileri yakından izlenmektedir.",mixed_balanced,,0,Asrın felaketi öncesindeki öncü göstergeler 2023 yılının ilk çeyreğinde iç talebin dış talebe kıyasla daha canlı olduğuna ve büyüme eğiliminde artışa işaret etmekteydi.,mixed_balanced,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Kurul, para politikası duruşunun fiyat istikrarı ve finansal istikrarı koruyarak deprem sonrası gerekli toparlanmayı desteklemek için yeterli olduğu görüşündedir.",maintain_only,
88,decision_close_2023_4,2023-04-27,validation,T-3abfc812b636,0,"Uygulanan bütüncül politikaların desteğiyle enflasyonun seviyesinde ve eğiliminde iyileşmeler görülmeye başlanmakla birlikte, depremin yol açtığı arz-talep dengesizliklerinin enflasyon üzerindeki etkileri yakından izlenmektedir.",mixed_balanced,,0,srın felaketi öncesindeki öncü göstergeler 2023 yılının ilk çeyreğinde iç talebin dış talebe kıyasla daha canlı olduğuna ve büyüme eğiliminde artışa işaret etmekteydi.,mixed_balanced,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Kurul, para politikası duruşunun fiyat istikrarı ve finansal istikrarı koruyarak deprem sonrası gerekli toparlanmayı desteklemek için yeterli olduğu görüşündedir.",unclear_direction,
89,decision_close_2023_5,2023-05-25,validation,T-fc786f78dc01,1,Türkiye’nin geliştirdiği stratejik nitelikte çözüm araçları sayesinde temel gıda başta olmak üzere bazı sektörlerdeki arz kısıtlarının olumsuz etkileri azaltılmış olsa da uluslararası ölçekte üretici ve tüketici enflasyonu yüksek seviyelerini sürdürmektedir.,,,1,"Güncel veriler deprem bölgesinde ekonomik faaliyetin beklenenden hızlı toparlandığını göstermekte, orta vadede depremin Türkiye ekonomisinin performansı üzerinde kalıcı bir etkide bulunmayacağı belirginleşmektedir.",,,0,"Bu çerçevede Kurul, politika faizinin sabit tutulmasına karar vermiştir. Kurul, para politikası duruşunun fiyat istikrarı ve finansal istikrarı koruyarak deprem sonrası gerekli toparlanmayı desteklemek için yeterli olduğu görüşündedir.",maintain_only,
90,decision_close_2023_6,2023-06-22,validation,T-40ef6b31a52a,1,"Ülkemizde, yakın döneme ilişkin göstergeler enflasyonun ana eğiliminde yükselişe işaret etmektedir.",,,1,"Bu gelişmede yurtiçi talepteki güçlü seyir, maliyet yönlü baskılar ve hizmet enflasyonundaki katılık belirleyici olmuştur.",,,1,Enflasyon görünümünde belirgin iyileşme sağlanana kadar parasal sıkılaştırma gerektiği zamanda ve gerektiği ölçüde kademeli olarak güçlendirilecektir.,,
91,decision_close_2023_7,2023-07-20,validation,T-8f378101ea1b,1,"Ülkemizde, yakın döneme ilişkin göstergeler enflasyonun ana eğiliminde yükselişin sürdüğüne işaret etmektedir. Bu gelişmede yurt içi talepteki güçlü seyir, ücret ve kur kaynaklı maliyet yönlü baskılar ile hizmet enflasyonundaki katılık belirleyici olmaktadır. Kurul, bu unsurlara ek olarak vergi düzenlemeleri ve fiyatlama davranışlarındaki bozulmanın enflasyon üzerinde ilave olumsuz etki yapacağını öngörmektedir.",,,1,"Bu gelişmede yurt içi talepteki güçlü seyir, ücret ve kur kaynaklı maliyet yönlü baskılar ile hizmet enflasyonundaki katılık belirleyici olmaktadır.",,,1,Enflasyon görünümünde belirgin iyileşme sağlanana kadar parasal sıkılaştırma gerektiği zamanda ve gerektiği ölçüde kademeli olarak güçlendirilecektir.,,
92,decision_close_2023_8,2023-08-24,validation,T-abd581b292b8,1,Yakın döneme ilişkin göstergeler enflasyonun ana eğiliminde yükselişin sürdüğüne işaret etmektedir.,,,1,"Bu gelişmede yurt içi talepteki güçlü seyir, ücret ve kur kaynaklı maliyet yönlü baskılar, hizmet enflasyonundaki katılık ve vergi düzenlemeleri belirleyici olmaktadır.",,,1,Enflasyon görünümünde belirgin iyileşme sağlanana kadar parasal sıkılaştırma gerektiği zamanda ve gerektiği ölçüde kademeli olarak güçlendirilecektir.,,
93,decision_close_2023_9,2023-09-21,validation,T-73b327994215,1,"Enflasyon temmuz ve ağustos aylarında öngörülenin üzerinde gerçekleşmiştir. Yurt içi talepteki güçlü seyir ve hizmet fiyatlarındaki katılık devam ederken, petrol fiyatlarındaki artış ve enflasyon beklentilerinde süregelen bozulma enflasyonda ilave yukarı yönlü baskı oluşturmaktadır.",,,1,"Yurt içi talepteki güçlü seyir ve hizmet fiyatlarındaki katılık devam ederken, petrol fiyatlarındaki artış ve enflasyon beklentilerinde süregelen bozulma enflasyonda ilave yukarı yönlü baskı oluşturmaktadır.",,,1,Enflasyon görünümünde belirgin iyileşme sağlanana kadar parasal sıkılaştırma gerektiği zamanda ve gerektiği ölçüde kademeli olarak güçlendirilecektir.,,
94,decision_close_2023_10,2023-10-26,validation,T-4342ed41ff7a,1,"Yurt içi talepteki güçlü seyir, hizmet fiyatlarındaki katılık ve enflasyon beklentilerindeki bozulma ise enflasyonda yukarı yönlü baskı oluşturmaya devam etmektedir.",,,1,"Yurt içi talepteki güçlü seyir, hizmet fiyatlarındaki katılık ve enflasyon beklentilerindeki bozulma ise enflasyonda yukarı yönlü baskı oluşturmaya devam etmektedir.",,,1,Enflasyon görünümünde belirgin iyileşme sağlanana kadar parasal sıkılaştırma gerektiği zamanda ve gerektiği ölçüde kademeli olarak güçlendirilecektir.,,
95,decision_close_2023_11,2023-11-23,validation,T-f70a8442be80,1,"Yurt içi talebin mevcut seviyesi, hizmet fiyatlarındaki katılık ve jeopolitik riskler enflasyon baskılarını canlı tutmaktadır.",,,0,"Yurt içi talebin mevcut seviyesi, hizmet fiyatlarındaki katılık ve jeopolitik riskler enflasyon baskılarını canlı tutmaktadır. Öte yandan, yakın döneme ilişkin göstergeler, parasal sıkılaştırmanın finansal koşullara yansımasıyla yurt içi talepteki dengelenmenin başladığına işaret etmektedir.",mixed_balanced,,0,"Kurul, dezenflasyonun tesisi için gerekli parasal sıkılık düzeyine önemli ölçüde yaklaşıldığını değerlendirmiştir. Bu çerçevede, parasal sıkılaştırma hızı yavaşlatılacak ve sıkılaştırma adımları kısa bir zaman diliminde tamamlanacaktır. Fiyat istikrarının kalıcı tesisi için gerekli parasal sıkılığın ise gerektiği müddetçe sürdürüleceği değerlendirilmiştir.",maintain_only,
96,decision_close_2023_12,2023-12-21,validation,T-2a1f5b71db00,0,"Yurt içi talebin mevcut seviyesi, hizmet fiyatlarındaki katılık ve jeopolitik riskler enflasyon baskılarını canlı tutmaktadır.",mixed_balanced,,0,"Öte yandan, yakın döneme ilişkin göstergeler, parasal sıkılaştırmanın finansal koşullara yansımasıyla yurt içi talepteki dengelenmenin devam ettiğine işaret etmektedir.",mixed_balanced,,1,"Kurul, parasal sıkılaştırma adımlarını en kısa zamanda tamamlamayı öngörmektedir.",,
97,decision_close_2024_1,2024-01-25,validation,T-5f30797feb7f,0,"Yurt içi talebin mevcut seviyesi, hizmet fiyatlarındaki katılık ve jeopolitik riskler enflasyon baskılarını canlı tutmaktadır.",mixed_balanced,,0,"Yurt içi talebin mevcut seviyesi, hizmet fiyatlarındaki katılık ve jeopolitik riskler enflasyon baskılarını canlı tutmaktadır. Öte yandan, yakın döneme ilişkin göstergeler, parasal sıkılaştırmanın finansal koşullara yansımasıyla yurt içi talepteki dengelenmenin, öngörülen dezenflasyon süreci ile tutarlı seyrettiğine işaret etmektedir.",mixed_balanced,,0,"Kurul, parasal sıkılaştırmanın gecikmeli etkilerini de göz önünde bulundurarak, dezenflasyonun tesisi için gerekli parasal sıkılık düzeyine ulaşıldığını ve bu düzeyin gerektiği müddetçe sürdürüleceğini değerlendirmiştir.",maintain_only,
98,decision_close_2024_2,2024-02-22,test,T-3cf1f98710c5,1,"Ocak ayında aylık enflasyonun ana eğilimi yılın ilk ayına özgü zamana-bağlı fiyat ve ücret güncellemeleri sonucunda, enflasyon tahmin patikasında öngörülen şekilde yükselmiş ve manşet enflasyon sınırlı bir artış kaydetmiştir.",,,0,"Yakın döneme ilişkin göstergeler, yurt içi talepteki dengelenmenin sürdüğüne işaret etmektedir. Söz konusu dengelenme süreci, tüketim malı ve altın ithalatında güçlü, diğer tüketim harcamalarına ilişkin göstergelerde ise öngörülene kıyasla yavaş seyretmektedir.",mixed_balanced,,1,Enflasyon görünümünde belirgin ve kalıcı bir bozulma öngörülmesi durumunda ise para politikası duruşu sıkılaştırılacaktır.,,
99,decision_close_2024_3,2024-03-21,test,T-608e2176690d,1,"Hizmet enflasyonundaki katılık, enflasyon beklentileri, jeopolitik riskler ve gıda fiyatları enflasyon baskılarını canlı tutmaktadır",,,1,"Tüketim malı ve altın ithalatı yavaşlayarak cari dengedeki iyileşmeye katkı verirken, yakın döneme ilişkin diğer göstergeler yurt içi talepte dirençli seyrin sürdüğüne işaret etmektedir.",,,1,Aylık enflasyonun ana eğiliminde belirgin ve kalıcı bir düşüş sağlanana ve enflasyon beklentileri öngörülen tahmin aralığına yakınsayana kadar sıkı para politikası duruşu sürdürülecektir. Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda ise para politikası duruşu sıkılaştırılacaktır.,,
100,decision_close_2024_4,2024-04-25,test,T-bc2ec0b0e715,1,"Mart ayında aylık enflasyonun ana eğilimi, devam eden zayıflamaya rağmen öngörülenden yüksek gerçekleşmiştir.",,,1,"Tüketim malı ve altın ithalatındaki seyir cari dengedeki iyileşmeye katkı verirken, yakın döneme ilişkin diğer göstergeler yurt içi talepte direncin sürdüğüne işaret etmektedir.",,,1,"Kurul, parasal sıkılaştırmanın gecikmeli etkilerini de göz önünde bulundurarak politika faizinin sabit tutulmasına karar vermekle birlikte, enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu yinelemiştir",,
101,decision_close_2024_5,2024-05-23,test,T-286707964bc1,1,"Hizmet enflasyonundaki yüksek seyir ve katılık, enflasyon beklentileri, jeopolitik riskler ve gıda fiyatları enflasyonist baskıları canlı tutmaktadır.",,,0,"Yakın döneme ilişkin göstergeler yurt içi talepte ilk çeyreğe kıyasla yavaşlamaya işaret etmiştir. Bununla birlikte, tüketim malı ithalatı nisan ayında artarak cari işlemler dengesindeki iyileşmeyi sınırlamıştır",mixed_balanced,,1,Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda ise para politikası duruşu sıkılaştırılacaktır.,,
102,decision_close_2024_6,2024-06-27,test,T-c3c341f5ce82,1,Aylık enflasyonun ana eğilimindeki zayıflama mayıs ayında geçici bir kesintiye uğramıştır.,,,0,"Yakın döneme ilişkin göstergeler yurt içi talebin, halen enflasyonist düzeyde olmakla birlikte, yavaşladığını teyit etmektedir.",mixed_balanced,,1,"Kurul, parasal sıkılaştırmanın gecikmeli etkilerini de göz önünde bulundurarak politika faizinin sabit tutulmasına karar vermekle birlikte, enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu yinelemiştir.",,
103,decision_close_2024_7,2024-07-23,test,T-9af240d5312d,0,"Hizmet enflasyonundaki yüksek seyir ve katılık, enflasyon beklentileri, jeopolitik riskler ve gıda fiyatları enflasyonist baskıları canlı tutmaktadır.",mixed_balanced,,0,"Yakın döneme ilişkin göstergeler yurt içi talebin, halen enflasyonist düzeyde olmakla birlikte, yavaşlamaya devam ettiğini teyit etmektedir.",mixed_balanced,,1,"Kurul, parasal sıkılaştırmanın gecikmeli etkilerini de göz önünde bulundurarak politika faizinin sabit tutulmasına karar vermekle birlikte, enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu yinelemiştir.",,
104,decision_close_2024_8,2024-08-20,test,T-b8505fbd8022,0,"Temmuz ayında aylık enflasyonun ana eğilimi, önceki aya kıyasla sınırlı bir şekilde yükselirken ikinci çeyrek ortalamasının altında kalmıştır.",mixed_balanced,,-1,Üçüncü çeyreğe ilişkin göstergeler yurt içi talebin yavaşlamaya devam ederek enflasyonist etkisinin azaldığına işaret etmektedir.,,,1,"Kurul, parasal sıkılaştırmanın gecikmeli etkilerini de göz önünde bulundurarak politika faizinin sabit tutulmasına karar vermekle birlikte, enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu yinelemiştir.",,
105,decision_close_2024_9,2024-09-19,test,T-922f446cbc3c,0,"Ağustos ayında aylık enflasyona dair göstergeler bir bütün olarak incelendiğinde, ana eğilimin belirgin bir değişim sergilemediği değerlendirilmiştir",mixed_balanced,,-1,Üçüncü çeyreğe ilişkin göstergeler yurt içi talebin yavaşlamaya devam ederek enflasyonist etkisinin azaldığını teyit etmektedir.,,,0,Aylık enflasyonun ana eğiliminde belirgin ve kalıcı bir düşüş sağlanana ve enflasyon beklentileri öngörülen tahmin aralığına yakınsayana kadar sıkı para politikası duruşu sürdürülecektir. Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda ise para politikası araçları etkili şekilde kullanılacaktır.,maintain_only,
106,decision_close_2024_10,2024-10-17,test,T-caa9df3d6b03,0,"Temel mal enflasyonu düşük seyretmeye devam ederken, hizmet enflasyonundaki iyileşmenin son çeyrekte gerçekleşmesi beklenmektedir. Enflasyondaki iyileşmenin hızına dair belirsizlik ise son dönemdeki veri akışı ile artmıştır. Kurul, enflasyon beklentileri ve fiyatlama davranışlarının dezenflasyon süreci açısından risk unsuru olmaya devam ettiğini kaydetmiştir.",mixed_balanced,,-1,Üçüncü çeyreğe ilişkin göstergeler yurt içi talebin yavaşlamaya devam ederek enflasyondaki düşüşü destekleyici seviyelere yaklaştığını ima etmektedir.,,,1,"Kurul, politika faizinin sabit tutulmasına karar vermekle birlikte, enflasyon üzerindeki yukarı yönlü risklere karşı ihtiyatlı duruşunu yinelemiştir. Aylık enflasyonun ana eğiliminde belirgin ve kalıcı bir düşüş sağlanana ve enflasyon beklentileri öngörülen tahmin aralığına yakınsayana kadar sıkı para politikası duruşu sürdürülecektir. Enflasyonda belirgin ve kalıcı bir bozulma öngörülmesi durumunda ise para politikası araçları etkili şekilde kullanılacaktır.",,
107,decision_close_2024_11,2024-11-21,test,T-6e83e6bc8adf,0,"Temel mal enflasyonu düşük seyretmeye devam ederken, hizmet enflasyonunda iyileşmeye dair sinyaller belirginleşmiştir. Geçici arz koşullarına bağlı olarak işlenmemiş gıda enflasyonu yüksek seyrini sürdürmektedir. Enflasyon beklentileri ve fiyatlama davranışları iyileşme eğilimi sergilemekle birlikte, dezenflasyon süreci açısından risk unsuru olmaya devam etmektedir.",mixed_balanced,,-1,Son çeyreğe ilişkin göstergeler yurt içi talebin yavaşlamaya devam ederek enflasyondaki düşüşü destekleyici seviyelere geldiğini ima etmektedir.,,,0,Aylık enflasyonun ana eğiliminde belirgin ve kalıcı bir düşüş sağlanana ve enflasyon beklentileri öngörülen tahmin aralığına yakınsayana kadar sıkı para politikası duruşu sürdürülecektir.,maintain_only,
108,decision_close_2024_12,2024-12-26,test,T-42f8c292f436,-1,"Temel mal enflasyonu düşük seyretmeye devam ederken, hizmet enflasyonundaki iyileşme belirginleşmektedir. İşlenmemiş gıda enflasyonu önceki iki aydaki yüksek seyrin ardından aralık ayında ılımlı görünmektedir.",,,-1,Son çeyreğe ilişkin göstergeler yurt içi talebin yavaşlamayı sürdürerek enflasyondaki düşüşü destekleyici seviyelerde bulunduğunu göstermektedir,,,0,"Aylık enflasyonun ana eğiliminde belirgin ve kalıcı bir düşüş sağlanana ve enflasyon beklentileri öngörülen tahmin aralığına yakınsayana kadar sıkı para politikası duruşu sürdürülecektir. Bu doğrultuda, politika faizinin seviyesi, enflasyon gerçekleşmeleri ve beklentileri göz önünde bulundurularak öngörülen dezenflasyon sürecinin gerektirdiği sıkılığı sağlayacak şekilde belirlenecektir.",maintain_only,
109,decision_close_2025_1,2025-01-23,test,T-2f6cd7b867e1,0,"Aralık ayında enflasyonun ana eğilimi gerilerken, öncü veriler ocak ayında öngörülerle uyumlu bir artışa işaret etmektedir.",mixed_balanced,,-1,Son çeyreğe ilişkin göstergeler yurt içi talebin enflasyondaki düşüşü destekleyici seviyelerde bulunduğunu göstermektedir.,,,0,"Enflasyonda kalıcı düşüş ve fiyat istikrarı sağlanana kadar sıkı para politikası duruşu sürdürülecektir. Bu doğrultuda, politika faizi; enflasyon gerçekleşmeleri, ana eğilimi ve beklentileri göz önünde bulundurularak öngörülen dezenflasyon sürecinin gerektirdiği sıkılığı sağlayacak şekilde belirlenecektir.",maintain_only,
